# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_at[1] c_rdf_at[2] c_rdf_at[3] c_rdf_at[4] c_rdf_at[5] c_rdf_at[6] c_rdf_at[7]
400000 200
125 8.715 0.891547 1.9333 0.95082 98.5322 0.931641 97.9571
126 8.785 0.89669 1.97745 0.960437 100.971 0.934101 100.327
127 8.855 0.944539 2.0247 0.964468 103.46 0.93759 102.744
128 8.925 0.898296 2.07035 0.974931 106.015 0.940878 105.207
129 8.995 0.888244 2.1162 0.984943 108.638 0.944323 107.719
130 9.065 0.989028 2.16805 0.987681 111.308 0.94902 110.282
131 9.135 0.951388 2.2187 0.993769 114.037 0.953399 112.898
132 9.205 0.887026 2.26665 1.00571 116.841 0.959082 115.569
133 9.275 0.942016 2.31835 1.00598 119.689 0.963542 118.294
134 9.345 0.929751 2.37015 1.02154 122.625 0.967979 121.073
135 9.415 0.93366 2.42295 1.02851 125.625 0.972304 123.906
136 9.485 0.968714 2.47855 1.02633 128.663 0.978117 126.799
137 9.555 0.963157 2.53465 1.03351 131.768 0.98337 129.75
138 9.625 0.981346 2.59265 1.04251 134.946 0.987388 132.757
139 9.695 0.929705 2.6484 1.04767 138.186 0.992022 135.822
140 9.765 0.913958 2.704 1.05159 141.486 0.996423 138.945
141 9.835 0.98688 2.7649 1.05146 144.833 1.00159 142.13
142 9.905 0.9594 2.82495 1.05415 148.236 1.00604 145.375
143 9.975 0.964099 2.88615 1.0538 151.686 1.00984 148.678
144 10.045 0.953815 2.94755 1.05147 155.177 1.01373 152.04
145 10.115 0.939128 3.00885 1.05524 158.73 1.01697 155.46
146 10.185 0.924752 3.07005 1.05615 162.335 1.02027 158.94
147 10.255 0.919623 3.13175 1.05722 165.994 1.02368 162.478
148 10.325 0.993945 3.19935 1.05312 169.688 1.02531 166.072
149 10.395 0.960296 3.26555 1.05881 173.453 1.02923 169.727
150 10.465 1.00832 3.336 1.05582 177.258 1.0309 173.439
151 10.535 0.929999 3.40185 1.05283 181.103 1.03265 177.206
152 10.605 1.02438 3.47535 1.05582 185.01 1.03532 181.034
153 10.675 0.997925 3.5479 1.05251 188.957 1.03575 184.914
154 10.745 0.981571 3.6202 1.0516 192.952 1.03563 188.844
155 10.815 0.949474 3.69105 1.05028 196.995 1.03606 192.828
156 10.885 0.948546 3.76275 1.04488 201.068 1.03722 196.868
157 10.955 1.01483 3.84045 1.03783 205.167 1.03729 200.96
158 11.025 0.96523 3.9153 1.03485 209.306 1.03713 205.104
159 11.095 0.955635 3.99035 1.03724 213.508 1.03731 209.302
160 11.165 0.988328 4.06895 1.02981 217.732 1.0352 213.544
161 11.235 0.967359 4.14685 1.03231 222.02 1.03508 217.839
162 11.305 0.916169 4.22155 1.02737 226.34 1.03269 222.177
163 11.375 0.951568 4.3001 1.01906 230.679 1.03215 226.567
164 11.445 0.949536 4.37945 1.01464 235.053 1.0308 231.006
165 11.515 0.971127 4.4616 1.00981 239.459 1.02758 235.485
166 11.585 0.964682 4.5442 1.00727 243.907 1.02585 240.011
167 11.655 0.931782 4.62495 1.00693 248.408 1.02413 244.584
168 11.725 0.965156 4.7096 1.00143 252.938 1.02134 249.199
169 11.795 0.918807 4.79115 1.00173 257.524 1.01981 253.863
170 11.865 0.930266 4.8747 0.99472 262.132 1.01726 258.571
171 11.935 0.935892 4.95975 0.9877 266.762 1.01508 263.324
172 12.005 0.92936 5.0452 0.986457 271.44 1.01184 268.118
173 12.075 0.922916 5.13105 0.981145 276.147 1.01023 272.96
174 12.145 0.887867 5.2146 0.981348 280.91 1.00744 277.844
175 12.215 0.912913 5.3015 0.983173 285.738 1.00607 282.779
176 12.285 0.899942 5.38815 0.977709 290.593 1.00261 287.753
177 12.355 0.911851 5.47695 0.979264 295.512 1.00119 292.777
178 12.425 0.944249 5.56995 0.975023 300.465 0.999331 297.848
179 12.495 0.943237 5.6639 0.974913 305.474 0.99677 302.964
180 12.565 0.910914 5.75565 0.975398 310.541 0.994328 308.125
181 12.635 0.944051 5.8518 0.969541 315.634 0.992511 313.333
182 12.705 0.942902 5.9489 0.976664 320.822 0.990585 318.589
183 12.775 0.984461 6.0514 0.9714 326.039 0.988561 323.893
184 12.845 0.90536 6.1467 0.972344 331.318 0.986554 329.244
185 12.915 1.01821 6.25505 0.972786 336.657 0.986013 334.65
186 12.985 0.961708 6.3585 0.973411 342.058 0.984559 340.107
187 13.055 0.972575 6.46425 0.974983 347.526 0.983151 345.615
188 13.125 0.949035 6.56855 0.97348 353.044 0.982471 351.179
189 13.195 0.990759 6.6786 0.979738 358.657 0.981008 356.793
190 13.265 0.977212 6.7883 0.97765 364.318 0.981121 362.468
191 13.335 1.03 6.90515 0.976091 370.03 0.981135 368.204
192 13.405 0.958215 7.015 0.978527 375.816 0.980997 373.998
193 13.475 1.01735 7.13285 0.979111 381.666 0.981127 379.855
194 13.545 0.946199 7.2436 0.984007 387.606 0.981695 385.775
195 13.615 0.967358 7.358 0.984764 393.613 0.981935 391.759
196 13.685 0.929449 7.46905 0.985766 399.688 0.981649 397.802
197 13.755 1.00824 7.59075 0.985215 405.822 0.981821 403.908
198 13.825 0.968537 7.70885 0.992693 412.065 0.983675 410.089
199 13.895 0.947437 7.82555 0.993325 418.376 0.984088 416.334
200 13.965 1.00869 7.95105 0.996528 424.771 0.985273 422.651
3000000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 3.5071e-06 1.02041e-06
44 3.045 0 0 8.19354e-05 2.5e-05 0.000284556 8.77551e-05
45 3.115 0 0 0.0028186 0.000925 0.00200574 0.000727551
46 3.185 0.0231767 0.00015 0.0142293 0.005675 0.0104067 0.00419796
47 3.255 0.0369844 0.0004 0.0491176 0.0228 0.035051 0.0164061
48 3.325 0.11342 0.0012 0.119705 0.06635 0.0869277 0.047999
49 3.395 0.210782 0.00275 0.237484 0.156425 0.168635 0.111895
50 3.465 0.502617 0.0066 0.371814 0.303325 0.277544 0.221438
51 3.535 0.52681 0.0108 0.523754 0.5187 0.397354 0.384668
52 3.605 0.765856 0.01715 0.667001 0.80395 0.515781 0.605022
53 3.675 0.754368 0.02365 0.789889 1.155 0.612724 0.877057
54 3.745 0.916421 0.03185 0.865346 1.55438 0.687201 1.19389
55 3.815 1.08772 0.04195 0.927736 1.9987 0.732199 1.54421
56 3.885 1.14234 0.05295 0.949774 2.47043 0.747899 1.91529
57 3.955 1.13734 0.0643 0.973229 2.97138 0.749234 2.30055
58 4.025 1.14166 0.0761 1.00078 3.5049 0.745544 2.6976
59 4.095 1.22448 0.0892 1.00256 4.05812 0.745606 3.10862
60 4.165 1.22432 0.10275 1.03492 4.6489 0.755579 3.53949
61 4.235 1.11864 0.11555 1.0364 5.26058 0.770136 3.99355
62 4.305 1.19674 0.1297 1.06438 5.9097 0.790014 4.47486
63 4.375 1.11371 0.1433 1.0872 6.59448 0.818051 4.98959
64 4.445 1.22964 0.1588 1.08771 7.30167 0.843424 5.5374
65 4.515 1.14951 0.17375 1.10225 8.04107 0.867269 6.11858
66 4.585 1.09232 0.1884 1.12158 8.81695 0.893943 6.73635
67 4.655 1.00546 0.2023 1.12586 9.61975 0.921109 7.39248
68 4.725 1.06014 0.2174 1.14291 10.4594 0.953344 8.09215
69 4.795 1.01578 0.2323 1.16113 11.3379 0.9856 8.83708
70 4.865 0.990069 0.24725 1.1798 12.2568 1.01772 9.62891
71 4.935 0.99758 0.26275 1.19654 13.2157 1.04543 10.4659
72 5.005 1.03244 0.27925 1.19606 14.2016 1.06432 11.3423
73 5.075 0.958516 0.295 1.20453 15.2225 1.07858 12.2555
74 5.145 0.914847 0.31045 1.20596 16.273 1.08917 13.2033
75 5.215 0.968259 0.32725 1.20096 17.3478 1.09175 14.1793
76 5.285 0.897886 0.34325 1.20714 18.4572 1.09319 15.1831
77 5.355 0.871833 0.3592 1.18696 19.5773 1.09968 16.2197
78 5.425 0.955997 0.37715 1.19352 20.7332 1.10942 17.293
79 5.495 0.926605 0.395 1.19345 21.919 1.12203 18.4068
80 5.565 0.984422 0.41445 1.18734 23.129 1.13203 19.5592
81 5.635 0.932966 0.43335 1.19989 24.3828 1.14502 20.7544
82 5.705 0.9367 0.4528 1.2023 25.6704 1.15317 21.9882
83 5.775 0.862431 0.47115 1.18318 26.9689 1.16263 23.2628
84 5.845 0.903836 0.49085 1.18527 28.3014 1.16917 24.5759
85 5.915 0.84897 0.5098 1.18212 29.6624 1.16989 25.9214
86 5.985 0.846731 0.52915 1.16585 31.0366 1.16884 27.2977
87 6.055 0.92346 0.55075 1.15672 32.4321 1.16814 28.7056
88 6.125 0.839802 0.57085 1.14814 33.8495 1.1644 30.1416
89 6.195 0.920994 0.5934 1.13354 35.281 1.15622 31.6002
90 6.265 0.794701 0.6133 1.11532 36.7215 1.14834 33.0819
91 6.335 0.925653 0.637 1.10128 38.1759 1.13883 34.5843
92 6.405 0.813832 0.6583 1.08321 39.6382 1.12763 36.105
93 6.475 0.757075 0.67855 1.07166 41.1166 1.11358 37.6397
94 6.545 0.81232 0.70075 1.06691 42.6206 1.10586 39.197
95 6.615 0.823876 0.72375 1.05027 44.1328 1.09571 40.7731
96 6.685 0.775145 0.74585 1.03752 45.6586 1.08477 42.3667
97 6.755 0.7334 0.7672 1.02683 47.2004 1.07712 43.9824
98 6.825 0.777321 0.7903 1.01781 48.7605 1.07017 45.621
99 6.895 0.783049 0.81405 1.0085 50.3382 1.06135 47.2797
100 6.965 0.722153 0.8364 0.993565 51.9242 1.05296 48.9589
101 7.035 0.687267 0.8581 0.988044 53.5333 1.04458 50.6583
102 7.105 0.659819 0.87935 0.980049 55.1613 1.03688 52.3789
103 7.175 0.715514 0.90285 0.971881 56.8077 1.02669 54.1164
104 7.245 0.703248 0.9264 0.964221 58.4732 1.01516 55.8681
105 7.315 0.681065 0.94965 0.955127 60.1549 1.006 57.6376
106 7.385 0.712763 0.97445 0.941034 61.8438 0.99455 59.4206
107 7.455 0.664186 0.998 0.932454 63.5491 0.986282 61.2225
108 7.525 0.6768 1.02245 0.928805 65.2798 0.976981 63.0411
109 7.595 0.690196 1.04785 0.922945 67.0316 0.966827 64.8745
110 7.665 0.747013 1.07585 0.916535 68.8036 0.960064 66.7287
111 7.735 0.753203 1.1046 0.919272 70.6135 0.950543 68.5982
112 7.805 0.753905 1.1339 0.909991 72.4376 0.944202 70.489
113 7.875 0.749408 1.16355 0.909554 74.2937 0.940497 72.4063
114 7.945 0.762334 1.19425 0.907871 76.1795 0.933958 74.3443
115 8.015 0.714917 1.22355 0.904276 78.091 0.931408 76.3112
116 8.085 0.769733 1.25565 0.914197 80.0575 0.9266 78.3022
117 8.155 0.763646 1.28805 0.910885 82.0509 0.926271 80.3272
118 8.225 0.781982 1.3218 0.919457 84.0977 0.924684 82.3836
119 8.295 0.825791 1.35805 0.91308 86.165 0.924656 84.475
120 8.365 0.86355 1.3966 0.922292 88.2887 0.924261 86.601
121 8.435 0.81513 1.4336 0.926023 90.4567 0.924116 88.7624
122 8.505 0.806101 1.4708 0.933708 92.6792 0.924825 90.9615
123 8.575 0.904908 1.51325 0.937155 94.9468 0.926819 93.2017
124 8.645 0.873535 1.5549 0.940612 97.26 0.929289 95.4848
125 8.715 0.84408 1.5958 0.945209 99.6223 0.931063 97.8094
126 8.785 0.9759 1.64385 0.953792 102.045 0.934959 100.181
127 8.855 0.86058 1.6869 0.961765 104.526 0.937468 102.598
128 8.925 0.930765 1.7342 0.974406 107.08 0.940599 105.061
129 8.995 0.883401 1.7798 0.975929 109.679 0.946037 107.577
130 9.065 0.970907 1.8307 0.979156 112.326 0.950841 110.145
131 9.135 1.0331 1.8857 0.988771 115.041 0.954839 112.765
132 9.205 0.948073 1.93695 0.995973 117.818 0.958844 115.435
133 9.275 0.967525 1.99005 1.00223 120.655 0.964088 118.162
134 9.345 1.00603 2.0461 1.00923 123.556 0.970149 120.947
135 9.415 0.997319 2.1025 1.0115 126.506 0.975209 123.788
136 9.485 1.02795 2.1615 1.01399 129.508 0.979206 126.684
137 9.555 1.06102 2.2233 1.02414 132.585 0.986386 129.645
138 9.625 0.944123 2.2791 1.03344 135.735 0.990832 132.662
139 9.695 0.909693 2.33365 1.03275 138.929 0.995228 135.737
140 9.765 0.999436 2.39445 1.04083 142.195 1.00011 138.872
141 9.835 0.982018 2.45505 1.04204 145.512 1.00544 142.069
142 9.905 1.02011 2.5189 1.04709 148.892 1.00964 145.325
143 9.975 1.02081 2.5837 1.04777 152.323 1.01388 148.641
144 10.045 1.00508 2.6484 1.04854 155.804 1.01786 152.018
145 10.115 1.10152 2.7203 1.05163 159.345 1.02131 155.452
146 10.185 1.0003 2.7865 1.05383 162.942 1.02307 158.941
147 10.255 0.985204 2.8526 1.05481 166.592 1.02755 162.493
148 10.325 1.00056 2.92065 1.05746 170.302 1.02892 166.099
149 10.395 1.04951 2.993 1.05309 174.046 1.03292 169.768
150 10.465 1.0441 3.06595 1.0566 177.854 1.03346 173.489
151 10.535 1.03945 3.13955 1.05176 181.695 1.03559 177.267
152 10.605 1.01532 3.2124 1.05079 185.584 1.03702 181.101
153 10.675 1.02681 3.28705 1.05151 189.527 1.03757 184.988
154 10.745 1.01823 3.36205 1.04233 193.487 1.03745 188.925
155 10.815 1.02787 3.43875 1.05046 197.53 1.03916 192.921
156 10.885 1.04049 3.5174 1.04396 201.6 1.03818 196.964
157 10.955 1.06054 3.5986 1.04332 205.72 1.0384 201.061
158 11.025 1.05227 3.6802 1.03878 209.875 1.03738 205.206
159 11.095 1.0435 3.76215 1.03511 214.068 1.03639 209.4
160 11.165 1.01914 3.8432 1.03119 218.298 1.03522 213.642
161 11.235 1.0369 3.9267 1.03137 222.582 1.03428 217.933
162 11.305 1.02532 4.0103 1.03214 226.923 1.03296 222.273
163 11.375 1.02122 4.0946 1.02116 231.27 1.03118 226.659
164 11.445 0.974666 4.17605 1.01683 235.653 1.02865 231.088
165 11.515 0.998316 4.2605 1.01637 240.088 1.02679 235.564
166 11.585 0.978697 4.3443 1.01267 244.56 1.02501 240.086
167 11.655 0.986593 4.4298 1.01396 249.093 1.02289 244.654
168 11.725 0.981689 4.5159 1.00849 253.655 1.01959 249.261
169 11.795 1.00218 4.60485 1.00235 258.244 1.01807 253.917
170 11.865 0.961442 4.6912 1.00264 262.888 1.01567 258.617
171 11.935 0.98431 4.78065 1.00253 267.587 1.01257 263.359
172 12.005 0.941868 4.86725 0.998255 272.321 1.0092 268.14
173 12.075 0.944417 4.9551 0.993181 277.087 1.00719 272.967
174 12.145 0.959066 5.04535 0.986695 281.876 1.00464 277.839
175 12.215 0.963864 5.1371 0.99104 286.742 1.00243 282.755
176 12.285 0.93837 5.22745 0.983015 291.623 1.00032 287.718
177 12.355 0.90569 5.31565 0.985889 296.576 0.997513 292.723
178 12.425 0.912267 5.4055 0.982838 301.568 0.994746 297.772
179 12.495 0.985404 5.50365 0.982431 306.616 0.993289 302.869
180 12.565 0.959066 5.60025 0.979133 311.702 0.991259 308.014
181 12.635 0.960742 5.6981 0.979259 316.847 0.989912 313.209
182 12.705 0.954069 5.79635 0.975619 322.029 0.987561 318.449
183 12.775 0.925393 5.8927 0.975962 327.27 0.986341 323.741
184 12.845 0.93101 5.9907 0.975682 332.567 0.985295 329.085
185 12.915 0.972161 6.09415 0.97326 337.909 0.983534 334.477
186 12.985 0.944974 6.1958 0.971172 343.297 0.98208 339.921
187 13.055 0.953721 6.2995 0.975277 348.767 0.982629 345.426
188 13.125 0.95222 6.40415 0.979764 354.321 0.980465 350.978
189 13.195 0.933141 6.5078 0.978058 359.924 0.980332 356.589
190 13.265 0.961623 6.61575 0.983233 365.618 0.980277 362.259
191 13.335 0.947587 6.72325 0.979376 371.348 0.980472 367.99
192 13.405 0.935535 6.8305 0.980598 377.147 0.980675 373.783
193 13.475 0.949149 6.94045 0.981629 383.012 0.980098 379.633
194 13.545 0.96414 7.0533 0.982972 388.946 0.980279 385.545
195 13.615 0.934803 7.16385 0.986006 394.96 0.981995 391.529
196 13.685 0.994314 7.28265 0.987526 401.046 0.982819 397.58
197 13.755 0.950666 7.3974 0.988556 407.201 0.983779 403.698
198 13.825 0.944344 7.51255 0.987911 413.414 0.984149 409.882
199 13.895 0.961645 7.631 0.994014 419.729 0.984614 416.131
200 13.965 0.950019 7.7492 0.994697 426.113 0.986393 422.454
3200000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05213e-05 3.06122e-06
44 3.045 0 0 0.000163871 5e-05 0.000184124 5.91837e-05
45 3.115 0 0 0.00367984 0.001225 0.001849 0.00064898
46 3.185 0.0154512 0.0001 0.0146786 0.006125 0.00998749 0.00397959
47 3.255 0.0591751 0.0005 0.047325 0.022625 0.0331349 0.0155204
48 3.325 0.127597 0.0014 0.116682 0.065075 0.0833198 0.045802
49 3.395 0.24478 0.0032 0.231288 0.1528 0.164126 0.10799
50 3.465 0.456924 0.0067 0.365296 0.297125 0.272608 0.215585
51 3.535 0.439008 0.0102 0.50132 0.503275 0.393719 0.377322
52 3.605 0.699522 0.016 0.658349 0.784825 0.51532 0.59748
53 3.675 0.713748 0.02215 0.755632 1.12065 0.61907 0.872332
54 3.745 0.86613 0.0299 0.836582 1.50675 0.696855 1.19362
55 3.815 1.0608 0.03975 0.905395 1.94037 0.741401 1.54834
56 3.885 0.991761 0.0493 0.935982 2.40525 0.758256 1.92456
57 3.955 0.997049 0.05925 0.955647 2.89715 0.75806 2.31435
58 4.025 1.13682 0.071 0.980378 3.4198 0.752785 2.71526
59 4.095 1.00482 0.08175 0.984932 3.9633 0.751823 3.12971
60 4.165 1.17011 0.0947 1.01075 4.54027 0.761234 3.56381
61 4.235 1.14486 0.1078 1.03018 5.14827 0.776171 4.02143
62 4.305 1.06987 0.12045 1.05299 5.79045 0.801154 4.50952
63 4.375 0.999061 0.13265 1.0633 6.46017 0.826536 5.02959
64 4.445 1.08684 0.14635 1.07706 7.16045 0.849886 5.58159
65 4.515 1.10722 0.16075 1.09346 7.89395 0.873964 6.16726
66 4.585 0.991658 0.17405 1.11045 8.66212 0.897449 6.78745
67 4.655 1.02354 0.1882 1.12674 9.46555 0.921993 7.44421
68 4.725 0.954828 0.2018 1.13855 10.302 0.9491 8.14077
69 4.795 0.899884 0.215 1.1538 11.1749 0.982057 8.88302
70 4.865 0.91391 0.2288 1.17977 12.0938 1.01 9.66885
71 4.935 0.939656 0.2434 1.20858 13.0624 1.03857 10.5003
72 5.005 0.9949 0.2593 1.20965 14.0595 1.05685 11.3706
73 5.075 0.943301 0.2748 1.1997 15.0763 1.07227 12.2785
74 5.145 1.00663 0.2918 1.20579 16.1266 1.08017 13.2184
75 5.215 0.942324 0.30815 1.18973 17.1913 1.08322 14.1868
76 5.285 0.998898 0.32595 1.19536 18.29 1.08568 15.1837
77 5.355 0.893697 0.3423 1.19351 19.4162 1.09237 16.2134
78 5.425 1.0279 0.3616 1.20109 20.5794 1.10147 17.279
79 5.495 1.00707 0.381 1.18698 21.7588 1.11415 18.3849
80 5.565 0.961646 0.4 1.18584 22.9673 1.12666 19.5319
81 5.635 0.997139 0.4202 1.18039 24.2007 1.14033 20.7222
82 5.705 1.01135 0.4412 1.18681 25.4718 1.15134 21.9541
83 5.775 0.947029 0.46135 1.18329 26.7703 1.15662 23.2221
84 5.845 1.00018 0.48315 1.17598 28.0924 1.16613 24.5318
85 5.915 1.02145 0.50595 1.16509 29.4338 1.16671 25.8736
86 5.985 0.910181 0.52675 1.16203 30.8035 1.16857 27.2496
87 6.055 1.0731 0.55185 1.14655 32.1867 1.16484 28.6535
88 6.125 1.04244 0.5768 1.13651 33.5898 1.16126 30.0856
89 6.195 0.967963 0.6005 1.1243 35.0096 1.15483 31.5426
90 6.265 1.01235 0.62585 1.11154 36.4453 1.14695 33.0224
91 6.335 0.95104 0.6502 1.09244 37.8879 1.13834 34.5242
92 6.405 0.938008 0.67475 1.07302 39.3365 1.12734 36.0445
93 6.475 0.871103 0.69805 1.0645 40.8051 1.11551 37.5819
94 6.545 0.869036 0.7218 1.05185 42.2877 1.1062 39.1396
95 6.615 0.915218 0.74735 1.03799 43.7824 1.09736 40.7181
96 6.685 0.797944 0.7701 1.01956 45.2817 1.08748 42.3157
97 6.755 0.896569 0.7962 1.01786 46.81 1.08085 43.9369
98 6.825 0.854717 0.8216 1.00165 48.3454 1.07299 45.5799
99 6.895 0.853936 0.8475 1.00157 49.9122 1.06622 47.2462
100 6.965 0.783544 0.87175 0.990918 51.494 1.05853 48.9342
101 7.035 0.742692 0.8952 0.974873 53.0817 1.04945 50.6416
102 7.105 0.856989 0.9228 0.969469 54.6921 1.04022 52.3678
103 7.175 0.755096 0.9476 0.955382 56.3106 1.0301 54.111
104 7.245 0.865995 0.9766 0.9549 57.9599 1.02171 55.874
105 7.315 0.76455 1.0027 0.939409 59.614 1.00981 57.6502
106 7.385 0.786051 1.03005 0.943779 61.3078 1.00028 59.4435
107 7.455 0.791101 1.0581 0.935393 63.0184 0.991623 61.2552
108 7.525 0.72801 1.0844 0.934105 64.759 0.980685 63.0807
109 7.595 0.744543 1.1118 0.923603 66.5121 0.97282 64.9254
110 7.665 0.743011 1.13965 0.913005 68.2772 0.962736 66.7847
111 7.735 0.767612 1.16895 0.904606 70.0582 0.956273 68.6655
112 7.805 0.739753 1.1977 0.907983 71.8783 0.950367 70.5687
113 7.875 0.760782 1.2278 0.906258 73.7278 0.944169 72.4935
114 7.945 0.82193 1.2609 0.903009 75.6034 0.939297 74.4425
115 8.015 0.760056 1.29205 0.908983 77.5249 0.935353 76.4177
116 8.085 0.766136 1.324 0.90763 79.4772 0.933066 78.4227
117 8.155 0.747147 1.3557 0.907286 81.4627 0.92999 80.4558
118 8.225 0.815579 1.3909 0.91109 83.4909 0.92883 82.5214
119 8.295 0.775674 1.42495 0.920765 85.5757 0.926498 84.617
120 8.365 0.799708 1.46065 0.924301 87.7039 0.925606 86.7461
121 8.435 0.871307 1.5002 0.922029 89.8626 0.926861 88.9139
122 8.505 0.832104 1.5386 0.92937 92.0748 0.92662 91.1172
123 8.575 0.849484 1.57845 0.936184 94.34 0.928291 93.361
124 8.645 0.867243 1.6198 0.943082 96.6593 0.929992 95.6458
125 8.715 0.829634 1.66 0.94971 99.0329 0.931718 97.972
126 8.785 0.904814 1.70455 0.956293 101.461 0.934633 100.343
127 8.855 0.855583 1.74735 0.958955 103.936 0.938566 102.762
128 8.925 0.933717 1.7948 0.966366 106.469 0.941953 105.229
129 8.995 0.901805 1.84135 0.977901 109.072 0.946471 107.746
130 9.065 0.804956 1.88355 0.983243 111.731 0.95042 110.314
131 9.135 0.877193 1.93025 0.988416 114.445 0.953291 112.929
132 9.205 0.875002 1.97755 0.99261 117.213 0.958364 115.598
133 9.275 0.880976 2.0259 1.00114 120.047 0.963627 118.323
134 9.345 0.948597 2.07875 1.01106 122.952 0.968664 121.104
135 9.415 0.849666 2.1268 1.01326 125.908 0.972936 123.939
136 9.485 0.911219 2.1791 1.0184 128.923 0.977671 126.83
137 9.555 0.995777 2.2371 1.02449 132.001 0.982357 129.778
138 9.625 0.888287 2.2896 1.02986 135.14 0.987237 132.785
139 9.695 0.908025 2.34405 1.04126 138.361 0.99178 135.849
140 9.765 0.944368 2.4015 1.03864 141.62 0.995962 138.971
141 9.835 0.92206 2.4584 1.0448 144.945 1.001 142.154
142 9.905 0.905878 2.5151 1.04701 148.325 1.00484 145.395
143 9.975 0.96016 2.57605 1.05342 151.774 1.00905 148.695
144 10.045 0.92896 2.63585 1.05145 155.265 1.01306 152.055
145 10.115 0.942192 2.69735 1.05397 158.814 1.01666 155.475
146 10.185 0.959506 2.76085 1.05434 162.413 1.01953 158.951
147 10.255 0.89503 2.8209 1.05772 166.073 1.02252 162.486
148 10.325 0.921899 2.8836 1.05439 169.772 1.02583 166.081
149 10.395 0.956669 2.94955 1.05474 173.522 1.02807 169.733
150 10.465 0.931748 3.01465 1.05968 177.341 1.03145 173.446
151 10.535 0.929999 3.0805 1.05237 181.184 1.03261 177.214
152 10.605 0.876648 3.1434 1.05671 185.095 1.03474 181.039
153 10.675 0.913331 3.2098 1.05322 189.045 1.0354 184.918
154 10.745 0.893324 3.2756 1.05307 193.045 1.03558 188.848
155 10.815 0.935402 3.3454 1.0468 197.074 1.03648 192.833
156 10.885 0.91415 3.4145 1.04902 201.164 1.03683 196.872
157 10.955 0.95736 3.4878 1.04862 205.305 1.03717 200.963
158 11.025 0.893015 3.55705 1.04471 209.484 1.0368 205.106
159 11.095 0.917435 3.6291 1.04279 213.708 1.03562 209.297
160 11.165 0.904082 3.701 1.03445 217.951 1.03562 213.54
161 11.235 0.911478 3.7744 1.03156 222.236 1.03309 217.827
162 11.305 0.901452 3.8479 1.02985 226.567 1.03221 222.164
163 11.375 0.878277 3.9204 1.03264 230.964 1.03021 226.546
