# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_ref[1] c_rdf_ref[2] c_rdf_ref[3] c_rdf_ref[4] c_rdf_ref[5] c_rdf_ref[6] c_rdf_ref[7]
400000 200
55 3.815 0.935128 0.0374 0.925627 1.95965 0.739063 1.54396
56 3.885 0.93822 0.0464 0.949467 2.42943 0.754799 1.91704
57 3.955 1.18192 0.05815 0.965885 2.9247 0.754435 2.30349
58 4.025 0.976066 0.0682 0.988036 3.44942 0.750037 2.70141
59 4.095 1.04619 0.07935 1.02476 4.01275 0.748183 3.11228
60 4.165 0.970509 0.09005 1.02525 4.59578 0.755867 3.54168
61 4.235 0.96501 0.10105 1.04262 5.20878 0.770942 3.99448
62 4.305 1.01878 0.11305 1.05619 5.85045 0.795086 4.47703
63 4.375 1.05632 0.1259 1.07056 6.52217 0.818907 4.99033
64 4.445 1.01136 0.1386 1.09709 7.23275 0.841382 5.53473
65 4.515 1.04199 0.1521 1.10015 7.96792 0.862517 6.11053
66 4.585 0.916864 0.16435 1.11227 8.73443 0.889512 6.72289
67 4.655 0.918542 0.177 1.13672 9.54187 0.914392 7.37176
68 4.725 1.03248 0.19165 1.15545 10.3875 0.943695 8.0617
69 4.795 0.917014 0.20505 1.17287 11.2715 0.975051 8.79586
70 4.865 0.960618 0.2195 1.17458 12.1828 1.00618 9.57572
71 4.935 0.852802 0.2327 1.19862 13.1397 1.03239 10.3991
72 5.005 0.895067 0.24695 1.21114 14.1343 1.05445 11.2641
73 5.075 0.940801 0.26235 1.20784 15.1541 1.06672 12.1638
74 5.145 0.954011 0.2784 1.20539 16.2001 1.07625 13.0968
75 5.215 0.853361 0.29315 1.21691 17.2849 1.07842 14.0572
76 5.285 0.861889 0.30845 1.21001 18.3929 1.08289 15.0477
77 5.355 0.924551 0.3253 1.20347 19.5241 1.08843 16.0698
78 5.425 0.951635 0.3431 1.20584 20.6875 1.1032 17.1331
79 5.495 0.909306 0.36055 1.19751 21.8728 1.11505 18.2356
80 5.565 0.932301 0.3789 1.20006 23.0911 1.12668 19.3783
81 5.635 1.05051 0.4001 1.19413 24.3341 1.13837 20.562
82 5.705 1.00071 0.4208 1.1943 25.6083 1.14839 21.786
83 5.775 0.962447 0.4412 1.18745 26.9065 1.15794 23.0507
84 5.845 0.969469 0.46225 1.18603 28.2348 1.16528 24.3543
85 5.915 1.01412 0.4848 1.16763 29.574 1.16956 25.6944
86 5.985 1.03446 0.50835 1.1669 30.9442 1.16577 27.0618
87 6.055 1.01712 0.53205 1.14811 32.324 1.16622 28.462
88 6.125 0.954158 0.5548 1.1287 33.7121 1.16234 29.89
89 6.195 0.961417 0.57825 1.12762 35.1307 1.15826 31.3457
90 6.265 0.99818 0.60315 1.1143 36.5645 1.15041 32.8244
91 6.335 0.982123 0.6282 1.08901 37.9971 1.13822 34.3203
92 6.405 0.989539 0.654 1.08073 39.4505 1.12875 35.8367
93 6.475 0.977642 0.68005 1.05742 40.9038 1.11778 37.3713
94 6.545 0.973371 0.70655 1.04981 42.378 1.10773 38.9253
95 6.615 0.933103 0.7325 1.03346 43.8604 1.09747 40.4979
96 6.685 0.883737 0.7576 1.02679 45.3646 1.08971 42.0926
97 6.755 0.812068 0.78115 1.00972 46.8749 1.08263 43.7104
98 6.825 0.893455 0.8076 0.996887 48.3971 1.07538 45.3508
99 6.895 0.855548 0.83345 0.986663 49.9348 1.06806 47.0136
100 6.965 0.89682 0.8611 0.984868 51.5009 1.05985 48.6973
101 7.035 0.848859 0.8878 0.965859 53.0679 1.0525 50.4031
102 7.105 0.808838 0.91375 0.944217 54.6304 1.04274 52.1268
103 7.175 0.848148 0.9415 0.953275 56.2391 1.0334 53.869
104 7.245 0.852821 0.96995 0.935626 57.849 1.02393 55.629
105 7.315 0.84687 0.99875 0.93793 59.4942 1.01405 57.4059
106 7.385 0.810696 1.02685 0.923128 61.1446 1.00314 59.1975
107 7.455 0.816777 1.0557 0.922834 62.8259 0.993718 61.0061
108 7.525 0.851668 1.08635 0.909139 64.5134 0.98519 62.833
109 7.595 0.84968 1.1175 0.908482 66.2313 0.973996 64.6729
110 7.665 0.902524 1.1512 0.905867 67.976 0.967903 66.5351
111 7.735 0.827091 1.18265 0.898978 69.7391 0.958279 68.4126
112 7.805 0.894974 1.2173 0.899313 71.535 0.951019 70.3098
113 7.875 0.888015 1.2523 0.89819 73.3609 0.947472 72.234
114 7.945 0.89487 1.2882 0.893512 75.2098 0.940326 74.1777
115 8.015 0.878083 1.32405 0.900767 77.1067 0.936196 76.1472
116 8.085 0.888218 1.36095 0.893089 79.0204 0.934692 78.148
117 8.155 0.953478 1.40125 0.900976 80.9846 0.931825 80.1774
118 8.225 0.923362 1.44095 0.905659 82.993 0.929696 82.237
119 8.295 0.953579 1.48265 0.911564 85.0491 0.928034 84.3281
120 8.365 0.903957 1.52285 0.910279 87.137 0.926577 86.4513
121 8.435 0.919976 1.56445 0.916607 89.2749 0.927103 88.6114
122 8.505 0.965802 1.60885 0.922572 91.4625 0.928876 90.8117
123 8.575 0.968287 1.6541 0.924809 93.6916 0.928852 93.0483
124 8.645 0.98425 1.70085 0.937098 95.9874 0.930699 95.3261
125 8.715 0.912567 1.7449 0.940099 98.328 0.933518 97.6479
126 8.785 0.932741 1.79065 0.940524 100.707 0.936025 100.014
127 8.855 0.975243 1.83925 0.957303 103.168 0.937385 102.421
128 8.925 1.01334 1.89055 0.96609 105.691 0.941034 104.875
129 8.995 0.988877 1.9414 0.969115 108.261 0.945813 107.381
130 9.065 1.01196 1.99425 0.979394 110.899 0.948901 109.935
131 9.135 1.01065 2.04785 0.983113 113.589 0.953818 112.541
132 9.205 1.03155 2.1034 0.992169 116.344 0.958771 115.202
133 9.275 1.01421 2.15885 1.00056 119.166 0.963101 117.915
134 9.345 1.03781 2.21645 1.00661 122.048 0.967652 120.682
135 9.415 1.0322 2.2746 1.01893 125.008 0.972561 123.505
136 9.485 1.08435 2.3366 1.02413 128.029 0.978154 126.387
137 9.555 1.04784 2.3974 1.02691 131.102 0.982285 129.324
138 9.625 1.10909 2.4627 1.03118 134.234 0.985676 132.314
139 9.695 1.10736 2.52885 1.03345 137.418 0.990768 135.364
140 9.765 1.07999 2.5943 1.03507 140.653 0.99436 138.469
141 9.835 1.07768 2.66055 1.03706 143.942 0.998958 141.633
142 9.905 1.03043 2.7248 1.04174 147.292 1.00264 144.854
143 9.975 1.05397 2.79145 1.0481 150.71 1.00779 148.138
144 10.045 1.03855 2.85805 1.05036 154.185 1.01047 151.477
145 10.115 1.07113 2.9277 1.04546 157.691 1.01409 154.874
146 10.185 1.03219 2.99575 1.04544 161.246 1.01713 158.33
147 10.255 1.0563 3.06635 1.05262 164.875 1.01936 161.84
148 10.325 1.08262 3.1397 1.05482 168.561 1.02288 165.411
149 10.395 1.05571 3.2122 1.053 172.291 1.02475 169.037
150 10.465 1.08114 3.28745 1.05081 176.063 1.0288 172.727
151 10.535 1.02004 3.3594 1.04718 179.873 1.03009 176.471
152 10.605 1.02061 3.43235 1.04902 183.741 1.03175 180.271
153 10.675 1.02591 3.50665 1.05137 187.668 1.03274 184.124
154 10.745 1.08141 3.586 1.04573 191.626 1.03448 188.036
155 10.815 1.0688 3.66545 1.05093 195.655 1.03575 192.003
156 10.885 1.03252 3.7432 1.04506 199.714 1.03444 196.016
157 10.955 1.0469 3.82305 1.04357 203.82 1.0354 200.086
158 11.025 1.02912 3.90255 1.03577 207.947 1.03459 204.204
159 11.095 1.03087 3.9832 1.04142 212.149 1.03559 208.378
160 11.165 0.966865 4.0598 1.03545 216.38 1.03389 212.599
161 11.235 1.00035 4.14005 1.02986 220.642 1.03316 216.869
162 11.305 1.0354 4.22415 1.03024 224.958 1.03179 221.188
163 11.375 0.978313 4.3046 1.02342 229.299 1.03113 225.557
164 11.445 1.00662 4.3884 1.02243 233.689 1.02944 229.973
165 11.515 0.989676 4.4718 1.01555 238.103 1.02837 234.438
166 11.585 0.988889 4.55615 1.00981 242.546 1.02662 238.95
167 11.655 0.991526 4.64175 1.01203 247.052 1.02437 243.507
168 11.725 0.919634 4.7221 1.01075 251.607 1.02278 248.111
169 11.795 0.97039 4.8079 1.00453 256.188 1.02073 252.762
170 11.865 0.963444 4.8941 1.00023 260.804 1.01808 257.455
171 11.935 0.994151 4.9841 0.998631 265.467 1.01553 262.192
172 12.005 0.907259 5.0672 0.99936 270.189 1.01348 266.975
173 12.075 0.892994 5.14995 0.992253 274.931 1.01092 271.802
174 12.145 0.948868 5.2389 0.994673 279.741 1.00932 276.677
175 12.215 0.959642 5.3299 0.987298 284.57 1.00696 281.597
176 12.285 0.909641 5.41715 0.986604 289.451 1.00448 286.562
177 12.355 0.911732 5.5056 0.985424 294.381 1.00305 291.576
178 12.425 0.914738 5.59535 0.985635 299.369 1.00081 296.635
179 12.495 0.970025 5.6916 0.983127 304.401 0.998862 301.742
180 12.565 0.914898 5.7834 0.981835 309.482 0.996476 306.894
181 12.635 0.918587 5.8766 0.978257 314.602 0.99499 312.096
182 12.705 0.890947 5.968 0.977311 319.773 0.99191 317.339
183 12.775 0.913508 6.06275 0.979747 325.015 0.991245 322.637
184 12.845 0.95746 6.16315 0.977187 330.3 0.989253 327.982
185 12.915 0.934374 6.2622 0.981547 335.667 0.987997 333.378
186 12.985 0.941591 6.3631 0.980039 341.083 0.986692 338.826
187 13.055 0.926443 6.46345 0.980078 346.559 0.986684 344.333
188 13.125 0.923894 6.5646 0.982295 352.106 0.984876 349.889
189 13.195 0.91954 6.66635 0.980994 357.705 0.984673 355.503
190 13.265 0.964855 6.77425 0.981595 363.367 0.98346 361.17
191 13.335 0.969352 6.8838 0.980443 369.082 0.982914 366.894
192 13.405 0.932548 6.9903 0.985848 374.889 0.982438 372.675
193 13.475 0.989609 7.1045 0.986977 380.764 0.982402 378.516
194 13.545 0.946817 7.2149 0.986014 386.694 0.982369 384.418
195 13.615 0.904002 7.3214 0.987614 392.695 0.982155 390.38
196 13.685 0.988876 7.4391 0.989863 398.772 0.982265 396.405
197 13.755 0.986737 7.55775 0.990205 404.913 0.982947 402.495
198 13.825 0.959483 7.6743 0.989856 411.115 0.983657 408.651
199 13.895 0.964509 7.79265 0.997386 417.428 0.984282 414.875
200 13.965 0.991574 7.91555 0.999199 423.815 0.984895 421.164
2000000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05616e-05 3.06122e-06
44 3.045 0 0 0.000328995 0.0001 0.000188189 6.02041e-05
45 3.115 0 0 0.00220063 0.0008 0.00178542 0.000627551
46 3.185 0.0155103 0.0001 0.0145844 0.00565 0.00991512 0.00392143
47 3.255 0.0445511 0.0004 0.0461384 0.021675 0.0332558 0.0154602
48 3.325 0.0711585 0.0009 0.123888 0.066575 0.0826578 0.0453867
49 3.395 0.197938 0.00235 0.226417 0.152125 0.164798 0.107591
50 3.465 0.347281 0.005 0.369425 0.297525 0.272091 0.214572
51 3.535 0.541416 0.0093 0.522218 0.51145 0.397896 0.377403
52 3.605 0.59929 0.01425 0.648487 0.787725 0.521078 0.599171
53 3.675 0.704829 0.0203 0.769365 1.12835 0.623026 0.874726
54 3.745 0.746039 0.02695 0.8518 1.51997 0.697932 1.19528
55 3.815 0.989181 0.0361 0.903776 1.95118 0.744981 1.55036
56 3.885 0.933008 0.04505 0.937795 2.41518 0.764367 1.92816
57 3.955 1.11151 0.0561 0.970566 2.91285 0.764795 2.31992
58 4.025 0.961498 0.066 0.972831 3.4295 0.759086 2.72265
59 4.095 1.06496 0.07735 0.997887 3.97805 0.758504 3.13918
60 4.165 0.907018 0.08735 1.01602 4.55582 0.764229 3.57333
61 4.235 1.24574 0.10155 1.02906 5.16085 0.781056 4.03207
62 4.305 1.14613 0.11505 1.03998 5.79268 0.803199 4.51955
63 4.375 1.1714 0.1293 1.06279 6.45952 0.827104 5.03799
64 4.445 1.03525 0.1423 1.08061 7.15943 0.850141 5.58806
65 4.515 0.995684 0.1552 1.08286 7.88305 0.87305 6.17088
66 4.585 1.03662 0.16905 1.10828 8.6468 0.894405 6.78661
67 4.655 0.994785 0.18275 1.1313 9.4504 0.916407 7.43691
68 4.725 1.07829 0.19805 1.13444 10.2807 0.943126 8.12644
69 4.795 0.975183 0.2123 1.16611 11.1596 0.973803 8.85965
70 4.865 1.05701 0.2282 1.18264 12.0771 1.00431 9.63807
71 4.935 1.08538 0.245 1.19909 13.0344 1.03009 10.4596
72 5.005 1.04267 0.2616 1.2046 14.0236 1.04755 11.3189
73 5.075 1.13018 0.2801 1.21832 15.0522 1.062 12.2147
74 5.145 1.1353 0.2992 1.20706 16.0996 1.06807 13.1406
75 5.215 1.12528 0.31865 1.19072 17.1612 1.07402 14.0971
76 5.285 1.1689 0.3394 1.20061 18.2605 1.0776 15.0827
77 5.355 1.10836 0.3596 1.20158 19.39 1.08708 16.1036
78 5.425 1.10133 0.3802 1.20019 20.5479 1.09524 17.1592
79 5.495 1.02655 0.3999 1.20271 21.7384 1.10649 18.2533
80 5.565 1.03391 0.42025 1.19314 22.9497 1.12052 19.3897
81 5.635 1.12979 0.44305 1.20489 24.2038 1.13183 20.5666
82 5.705 1.08048 0.4654 1.20466 25.4891 1.14569 21.7877
83 5.775 1.10398 0.4888 1.18974 26.7898 1.15269 23.0466
84 5.845 1.10303 0.51275 1.19077 28.1234 1.15889 24.3432
85 5.915 1.03211 0.5357 1.18163 29.4786 1.16079 25.6731
86 5.985 1.11353 0.56105 1.18038 30.8647 1.16302 27.0374
87 6.055 1.09866 0.58665 1.16959 32.2703 1.1611 28.4314
88 6.125 1.04643 0.6116 1.15753 33.6938 1.15782 29.8538
89 6.195 1.07416 0.6378 1.14022 35.1283 1.15403 31.3042
90 6.265 0.946066 0.6614 1.13095 36.5835 1.1458 32.777
91 6.335 1.02917 0.68765 1.11645 38.0522 1.13642 34.2705
92 6.405 0.949268 0.7124 1.09034 39.5185 1.12561 35.7827
93 6.475 0.941989 0.7375 1.07506 40.9961 1.11648 37.3155
94 6.545 1.02112 0.7653 1.06111 42.4861 1.10529 38.866
95 6.615 0.925912 0.79105 1.04017 43.9782 1.09697 40.438
96 6.685 0.952394 0.8181 1.03239 45.4906 1.08792 42.0301
97 6.755 0.896551 0.8441 1.02307 47.0209 1.07952 43.6432
98 6.825 0.876565 0.87005 0.998394 48.5454 1.07349 45.2807
99 6.895 0.949873 0.89875 0.99308 50.093 1.06774 46.943
100 6.965 0.924389 0.92725 0.981771 51.6543 1.05684 48.6219
101 7.035 0.944236 0.95695 0.976692 53.2388 1.0503 50.3241
102 7.105 0.860267 0.98455 0.967105 54.8392 1.04225 52.0471
103 7.175 0.915389 1.0145 0.963304 56.4648 1.03201 53.7869
104 7.245 0.890292 1.0442 0.950373 58.1001 1.02301 55.5454
105 7.315 0.948317 1.07645 0.939227 59.7476 1.01417 57.3225
106 7.385 0.917443 1.10825 0.929435 61.4093 1.00223 59.1125
107 7.455 0.925775 1.14095 0.928653 63.1011 0.994365 60.9222
108 7.525 0.97532 1.17605 0.920102 64.809 0.985465 62.7496
109 7.595 0.84968 1.2072 0.907266 66.5246 0.977445 64.596
110 7.665 0.903863 1.24095 0.909229 68.2757 0.968999 66.4603
111 7.735 0.858649 1.2736 0.892643 70.0265 0.963208 68.3475
112 7.805 0.931135 1.30965 0.902117 71.828 0.95471 70.2521
113 7.875 0.890552 1.34475 0.893776 73.6449 0.949238 72.1798
114 7.945 0.963418 1.3834 0.886746 75.4798 0.945076 74.1334
115 8.015 0.902576 1.42025 0.898642 77.3722 0.939862 76.1106
116 8.085 0.945988 1.45955 0.893334 79.2864 0.937297 78.117
117 8.155 0.955843 1.49995 0.889623 81.2259 0.934793 80.1528
118 8.225 0.96639 1.5415 0.892808 83.2058 0.932031 82.2176
119 8.295 0.986737 1.58465 0.895659 85.226 0.931623 84.3168
120 8.365 1.00515 1.62935 0.903325 87.298 0.931724 86.4518
121 8.435 1.00512 1.6748 0.905277 89.4094 0.92979 88.6181
122 8.505 1.05064 1.7231 0.907601 91.5615 0.930295 90.8218
123 8.575 1.07528 1.77335 0.91758 93.7732 0.93166 93.0652
124 8.645 1.11478 1.8263 0.928904 96.049 0.934215 95.3516
125 8.715 1.13527 1.8811 0.930098 98.3646 0.934047 97.6747
126 8.785 1.09381 1.93475 0.936709 100.734 0.937881 100.045
127 8.855 1.09765 1.98945 0.938668 103.147 0.940572 102.46
128 8.925 1.15359 2.04785 0.948952 105.625 0.94364 104.922
129 8.995 1.13765 2.10635 0.957154 108.164 0.947051 107.431
130 9.065 1.18237 2.1681 0.962949 110.758 0.950296 109.988
131 9.135 1.18695 2.23105 0.971534 113.415 0.954651 112.597
132 9.205 1.12161 2.29145 0.980495 116.139 0.958266 115.256
133 9.275 1.19711 2.3569 0.98412 118.914 0.96501 117.974
134 9.345 1.11709 2.4189 0.99136 121.752 0.968271 120.743
135 9.415 1.16089 2.4843 0.999275 124.655 0.973412 123.569
136 9.485 1.17093 2.55125 1.00235 127.612 0.977177 126.448
137 9.555 1.159 2.6185 1.01257 130.642 0.982647 129.386
138 9.625 1.12183 2.68455 1.01727 133.731 0.986762 132.379
139 9.695 1.18353 2.75525 1.02563 136.891 0.991531 135.431
140 9.765 1.18642 2.82715 1.02549 140.097 0.9955 138.54
141 9.835 1.17203 2.8992 1.02619 143.351 0.99882 141.704
142 9.905 1.23812 2.9764 1.0332 146.674 1.00482 144.932
143 9.975 1.18997 3.05165 1.03424 150.047 1.00827 148.217
144 10.045 1.18358 3.12755 1.03655 153.475 1.01145 151.559
145 10.115 1.15649 3.20275 1.04496 156.98 1.01483 154.96
146 10.185 1.12017 3.2766 1.04577 160.536 1.01843 158.419
147 10.255 1.11316 3.351 1.04574 164.141 1.02083 161.935
148 10.325 1.1232 3.4271 1.04646 167.798 1.02405 165.51
149 10.395 1.12415 3.5043 1.05119 171.522 1.02668 169.143
150 10.465 1.10341 3.5811 1.05496 175.309 1.02905 172.833
151 10.535 1.09943 3.65865 1.04621 179.115 1.02977 176.576
152 10.605 1.07307 3.73535 1.0507 182.989 1.03184 180.376
153 10.675 1.13291 3.8174 1.05164 186.917 1.03376 184.234
154 10.745 1.08277 3.89685 1.04658 190.878 1.03362 188.142
155 10.815 1.04795 3.97475 1.04432 194.883 1.03492 192.106
156 10.885 1.08697 4.0566 1.04637 198.947 1.03564 196.124
157 10.955 1.08426 4.1393 1.04587 203.061 1.03542 200.193
158 11.025 0.98834 4.21565 1.04587 207.228 1.03475 204.312
159 11.095 1.02959 4.2962 1.04342 211.439 1.03462 208.483
160 11.165 1.04134 4.3787 1.03917 215.685 1.03278 212.699
161 11.235 1.05022 4.46295 1.03428 219.965 1.03242 216.966
162 11.305 1.0157 4.54545 1.03174 224.287 1.03101 221.281
163 11.375 0.99473 4.62725 1.03095 228.66 1.02958 225.644
164 11.445 0.967584 4.7078 1.02987 233.082 1.0283 230.055
165 11.515 0.987896 4.79105 1.02373 237.532 1.02659 234.512
166 11.585 0.950788 4.87215 1.02035 242.021 1.02478 239.016
167 11.655 1.01006 4.95935 1.01915 246.559 1.02147 243.56
168 11.725 0.972282 5.0443 1.01681 251.142 1.02031 248.154
169 11.795 0.956818 5.1289 1.01449 255.768 1.01812 252.792
170 11.865 0.972386 5.2159 1.01061 260.432 1.01692 257.48
171 11.935 0.952728 5.30215 1.00858 265.141 1.01405 262.21
172 12.005 1.02244 5.3958 1.00073 269.869 1.01111 266.982
173 12.075 0.930225 5.482 1.00092 274.653 1.00839 271.797
174 12.145 0.943001 5.5704 0.99881 279.483 1.00769 276.664
175 12.215 0.933806 5.65895 0.999672 284.372 1.00432 281.572
176 12.285 0.935705 5.7487 0.993568 289.288 1.00249 286.526
177 12.355 0.931832 5.8391 0.989671 294.24 1.00098 291.53
178 12.425 0.959583 5.93325 0.989844 299.249 0.999374 296.582
179 12.495 0.942814 6.0268 0.983107 304.281 0.996993 301.679
180 12.565 0.958251 6.12295 0.984912 309.378 0.994595 306.822
181 12.635 0.960475 6.2204 0.981143 314.512 0.99299 312.013
182 12.705 0.984525 6.3214 0.984979 319.724 0.991333 317.253
183 12.775 0.934237 6.4183 0.979476 324.964 0.990295 322.545
184 12.845 0.966996 6.5197 0.979665 330.263 0.988438 327.886
185 12.915 0.965504 6.62205 0.976289 335.601 0.987161 333.278
186 12.985 0.908929 6.71945 0.977506 341.004 0.986751 338.726
187 13.055 0.996145 6.82735 0.973638 346.443 0.985111 344.225
188 13.125 0.90928 6.9269 0.979055 351.972 0.984256 349.777
189 13.195 0.957496 7.03285 0.976452 357.545 0.983553 355.385
190 13.265 0.939817 7.13795 0.973065 363.158 0.983666 361.053
191 13.335 0.952982 7.24565 0.97919 368.866 0.98267 366.775
192 13.405 0.970638 7.3565 0.979334 374.634 0.983114 372.56
193 13.475 0.956246 7.46685 0.975477 380.441 0.983014 378.405
194 13.545 0.919802 7.5741 0.98275 386.351 0.983157 384.312
195 13.615 0.907822 7.68105 0.983158 392.325 0.983011 390.279
196 13.685 0.938466 7.79275 0.984207 398.367 0.983237 396.309
197 13.755 0.970105 7.9094 0.988081 404.496 0.98379 402.405
198 13.825 0.944253 8.0241 0.985618 410.671 0.9842 408.565
199 13.895 0.989773 8.14555 0.98904 416.93 0.985129 414.793
200 13.965 0.962529 8.26485 0.990412 423.262 0.986982 421.097
2200000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 8.61647e-05 2.5e-05 0 0
44 3.045 0 0 0.000575742 0.0002 0.000228516 6.93878e-05
45 3.115 0.00810759 5e-05 0.00290798 0.001125 0.00176616 0.000630612
46 3.185 0 5e-05 0.0136823 0.005675 0.00941445 0.00375816
47 3.255 0.0371259 0.0003 0.0485857 0.02255 0.0334146 0.015352
48 3.325 0.20636 0.00175 0.117197 0.065025 0.0832384 0.0454888
49 3.395 0.307145 0.004 0.226681 0.150675 0.164627 0.107629
50 3.465 0.366938 0.0068 0.368917 0.295875 0.274347 0.215497
51 3.535 0.535121 0.01105 0.507266 0.503675 0.397939 0.378345
52 3.605 0.847481 0.01805 0.647254 0.779425 0.517273 0.598494
53 3.675 0.87958 0.0256 0.762137 1.11685 0.622151 0.873661
54 3.745 1.08821 0.0353 0.837608 1.50195 0.696402 1.19351
55 3.815 1.04323 0.04495 0.878101 1.9209 0.738684 1.54559
56 3.885 1.13108 0.0558 0.938249 2.38512 0.756991 1.91975
57 3.955 1.33784 0.0691 0.944628 2.8695 0.755084 2.30653
58 4.025 1.17516 0.0812 0.974431 3.387 0.748194 2.70348
59 4.095 1.22447 0.09425 0.982106 3.92688 0.74742 3.11393
60 4.165 1.21994 0.1077 0.991357 4.49062 0.754921 3.54278
61 4.235 1.37295 0.12335 1.02766 5.09482 0.773699 3.99721
62 4.305 1.26074 0.1382 1.03751 5.72515 0.792776 4.47836
63 4.375 1.15496 0.15225 1.04956 6.3837 0.816994 4.99046
64 4.445 1.20647 0.1674 1.05328 7.0659 0.842188 5.53538
65 4.515 1.11146 0.1818 1.07927 7.78712 0.866118 6.11358
66 4.585 1.14889 0.19715 1.08455 8.53452 0.88767 6.72468
67 4.655 1.11096 0.21245 1.10342 9.31832 0.914789 7.37382
68 4.725 1.07477 0.2277 1.12241 10.1398 0.942866 8.06316
69 4.795 1.0573 0.24315 1.1529 11.0087 0.971502 8.79464
70 4.865 1.00051 0.2582 1.1645 11.9122 1.00535 9.57387
71 4.935 1.01755 0.27395 1.18477 12.8581 1.033 10.3977
72 5.005 1.02697 0.2903 1.20143 13.8447 1.05212 11.2608
73 5.075 1.03549 0.30725 1.19608 14.8545 1.06725 12.161
74 5.145 1.10856 0.3259 1.20429 15.8996 1.07489 13.0928
75 5.215 1.00378 0.34325 1.19902 16.9685 1.07744 14.0523
76 5.285 1.08722 0.36255 1.2046 18.0715 1.08244 15.0424
77 5.355 1.00411 0.38085 1.21512 19.2137 1.0888 16.0649
78 5.425 0.991732 0.3994 1.20457 20.3758 1.0992 17.1243
79 5.495 0.969232 0.418 1.20756 21.5711 1.11213 18.224
80 5.565 0.962785 0.43695 1.20752 22.797 1.12529 19.3652
81 5.635 0.976178 0.45665 1.20242 24.0486 1.13711 20.5476
82 5.705 0.988627 0.4771 1.2063 25.3356 1.15156 21.775
83 5.775 0.922345 0.49665 1.19408 26.6411 1.15844 23.0402
84 5.845 0.944138 0.51715 1.18541 27.9686 1.16489 24.3434
85 5.915 0.92867 0.5378 1.17725 29.3188 1.16919 25.683
86 5.985 0.860952 0.5574 1.17171 30.6947 1.16842 27.0536
87 6.055 0.924848 0.57895 1.15441 32.0821 1.16938 28.4576
88 6.125 0.893344 0.60025 1.14342 33.4883 1.16391 29.8875
89 6.195 0.830221 0.6205 1.13943 34.9217 1.15985 31.3452
90 6.265 0.833821 0.6413 1.12489 36.3691 1.15285 32.827
91 6.335 0.823337 0.6623 1.10256 37.8196 1.14135 34.327
